Entity,Code,Year,3_1_Research_frac_GDP
Austria,AUT,1996,1.5807700157165527
Austria,AUT,1997,1.6549099683761597
Austria,AUT,1998,1.7315499782562256
Austria,AUT,1999,1.8453700542449951
Austria,AUT,2000,1.8860199451446533
Austria,AUT,2001,1.9921000003814697
Austria,AUT,2002,2.0659799575805664
Austria,AUT,2003,2.174560070037842
Austria,AUT,2004,2.1661200523376465
Austria,AUT,2005,2.3732399940490723
Austria,AUT,2006,2.3592300415039062
Austria,AUT,2007,2.4184300899505615
Austria,AUT,2008,2.5694499015808105
Austria,AUT,2009,2.5967400074005127
Austria,AUT,2010,2.726099967956543
Austria,AUT,2011,2.66867995262146
Austria,AUT,2012,2.914720058441162
Austria,AUT,2013,2.9549200534820557
Austria,AUT,2014,3.084290027618408
Austria,AUT,2015,3.049690008163452
Austria,AUT,2016,3.1165900230407715
Austria,AUT,2017,3.0488500595092773
Austria,AUT,2018,3.174910068511963
Austria,AUT,2019,3.2105000019073486
Belgium,BEL,1996,1.7429900169372559
Belgium,BEL,1997,1.8097100257873535
Belgium,BEL,1998,1.8382500410079956
Belgium,BEL,1999,1.905650019645691
Belgium,BEL,2000,1.9361900091171265
Belgium,BEL,2001,2.032789945602417
Belgium,BEL,2002,1.903249979019165
Belgium,BEL,2003,1.841189980506897
Belgium,BEL,2004,1.8205000162124634
Belgium,BEL,2005,1.7906099557876587
Belgium,BEL,2006,1.8226900100708008
Belgium,BEL,2007,1.8499900102615356
Belgium,BEL,2008,1.9368400573730469
Belgium,BEL,2009,1.9986000061035156
Belgium,BEL,2010,2.061880111694336
Belgium,BEL,2011,2.1733200550079346
Belgium,BEL,2012,2.281140089035034
Belgium,BEL,2013,2.3307299613952637
Belgium,BEL,2014,2.3700199127197266
Belgium,BEL,2015,2.4281699657440186
Belgium,BEL,2016,2.522520065307617
Belgium,BEL,2017,2.6612401008605957
Belgium,BEL,2018,2.765779972076416
Bulgaria,BGR,1996,0.41826000809669495
Bulgaria,BGR,1997,0.4654799997806549
Bulgaria,BGR,1998,0.482230007648468
Bulgaria,BGR,1999,0.5368800163269043
Bulgaria,BGR,2000,0.495169997215271
Bulgaria,BGR,2001,0.4470899999141693
Bulgaria,BGR,2002,0.46472999453544617
Bulgaria,BGR,2003,0.4722200036048889
Bulgaria,BGR,2004,0.47086000442504883
Bulgaria,BGR,2005,0.44269001483917236
Bulgaria,BGR,2006,0.4421600103378296
Bulgaria,BGR,2007,0.4302999973297119
Bulgaria,BGR,2008,0.44765999913215637
Bulgaria,BGR,2009,0.4936099946498871
Bulgaria,BGR,2010,0.5666300058364868
Bulgaria,BGR,2011,0.5324199795722961
Bulgaria,BGR,2012,0.6035500168800354
Bulgaria,BGR,2013,0.6368200182914734
Bulgaria,BGR,2014,0.7928100228309631
Bulgaria,BGR,2015,0.9520099759101868
Bulgaria,BGR,2016,0.7721700072288513
Bulgaria,BGR,2017,0.7430800199508667
Bulgaria,BGR,2018,0.755649983882904
Croatia,HRV,1999,0.8399099707603455
Croatia,HRV,2000,1.0491600036621094
Croatia,HRV,2001,0.9207900166511536
Croatia,HRV,2002,0.9503300189971924
Croatia,HRV,2003,0.9498100280761719
Croatia,HRV,2004,1.030310034751892
Croatia,HRV,2005,0.8561400175094604
Croatia,HRV,2006,0.7400699853897095
Croatia,HRV,2007,0.7910699844360352
Croatia,HRV,2008,0.8865600228309631
Croatia,HRV,2009,0.8447399735450745
Croatia,HRV,2010,0.7429199814796448
Croatia,HRV,2011,0.7509499788284302
Croatia,HRV,2012,0.751010000705719
Croatia,HRV,2013,0.8115699887275696
Croatia,HRV,2014,0.7830600142478943
Croatia,HRV,2015,0.8400700092315674
Croatia,HRV,2016,0.8631399869918823
Croatia,HRV,2017,0.8626599907875061
Croatia,HRV,2018,0.9719200134277344
Cyprus,CYP,1998,0.20330999791622162
Cyprus,CYP,1999,0.21806000173091888
Cyprus,CYP,2000,0.22689999639987946
Cyprus,CYP,2001,0.23693999648094177
Cyprus,CYP,2002,0.27967000007629395
Cyprus,CYP,2003,0.318340003490448
Cyprus,CYP,2004,0.335640013217926
Cyprus,CYP,2005,0.36726999282836914
Cyprus,CYP,2006,0.38345998525619507
Cyprus,CYP,2007,0.4000700116157532
Cyprus,CYP,2008,0.38593998551368713
Cyprus,CYP,2009,0.44437000155448914
Cyprus,CYP,2010,0.44409000873565674
Cyprus,CYP,2011,0.45388999581336975
Cyprus,CYP,2012,0.43887999653816223
Cyprus,CYP,2013,0.48607000708580017
Cyprus,CYP,2014,0.514240026473999
Cyprus,CYP,2015,0.478410005569458
Cyprus,CYP,2016,0.523580014705658
Cyprus,CYP,2017,0.5499799847602844
Cyprus,CYP,2018,0.5478299856185913
Czechia,CZE,1996,0.8944600224494934
Czechia,CZE,1997,0.9943900108337402
Czechia,CZE,1998,1.0652799606323242
Czechia,CZE,1999,1.0545200109481812
Czechia,CZE,2000,1.1131900548934937
Czechia,CZE,2001,1.1033300161361694
Czechia,CZE,2002,1.102020025253296
Czechia,CZE,2003,1.1474100351333618
Czechia,CZE,2004,1.1455899477005005
Czechia,CZE,2005,1.1683499813079834
Czechia,CZE,2006,1.2317299842834473
Czechia,CZE,2007,1.3022799491882324
Czechia,CZE,2008,1.2393300533294678
Czechia,CZE,2009,1.2943799495697021
Czechia,CZE,2010,1.3368799686431885
Czechia,CZE,2011,1.555709958076477
Czechia,CZE,2012,1.7823100090026855
Czechia,CZE,2013,1.8997299671173096
Czechia,CZE,2014,1.97284996509552
Czechia,CZE,2015,1.929229974746704
Czechia,CZE,2016,1.680150032043457
Czechia,CZE,2017,1.7907899618148804
Czechia,CZE,2018,1.9301700592041016
Denmark,DNK,1996,1.8066699504852295
Denmark,DNK,1997,1.889140009880066
Denmark,DNK,1998,2.006190061569214
Denmark,DNK,1999,2.1276400089263916
Denmark,DNK,2001,2.324660062789917
Denmark,DNK,2002,2.4414501190185547
Denmark,DNK,2003,2.510849952697754
Denmark,DNK,2004,2.4191598892211914
Denmark,DNK,2005,2.3933699131011963
Denmark,DNK,2006,2.4030001163482666
Denmark,DNK,2007,2.5154099464416504
Denmark,DNK,2008,2.7734599113464355
Denmark,DNK,2009,3.0551400184631348
Denmark,DNK,2010,2.917069911956787
Denmark,DNK,2011,2.9446499347686768
Denmark,DNK,2012,2.981250047683716
Denmark,DNK,2013,2.970479965209961
Denmark,DNK,2014,2.9140899181365967
Denmark,DNK,2015,3.0549700260162354
Denmark,DNK,2016,3.092829942703247
Denmark,DNK,2017,3.050149917602539
Denmark,DNK,2018,3.0329198837280273
Estonia,EST,1998,0.5658299922943115
Estonia,EST,1999,0.6764799952507019
Estonia,EST,2000,0.5992100238800049
Estonia,EST,2001,0.6978800296783447
Estonia,EST,2002,0.7116000056266785
Estonia,EST,2003,0.7643700242042542
Estonia,EST,2004,0.8459500074386597
Estonia,EST,2005,0.9175999760627747
Estonia,EST,2006,1.1134599447250366
Estonia,EST,2007,1.0589100122451782
Estonia,EST,2008,1.2503600120544434
Estonia,EST,2009,1.3889399766921997
Estonia,EST,2010,1.5662800073623657
Estonia,EST,2011,2.2847299575805664
Estonia,EST,2012,2.10903000831604
Estonia,EST,2013,1.7130199670791626
Estonia,EST,2014,1.420889973640442
Estonia,EST,2015,1.4568500518798828
Estonia,EST,2016,1.2461700439453125
Estonia,EST,2017,1.279960036277771
Estonia,EST,2018,1.4044100046157837
Finland,FIN,1996,2.4525599479675293
Finland,FIN,1997,2.621579885482788
Finland,FIN,1998,2.7844200134277344
Finland,FIN,1999,3.056190013885498
Finland,FIN,2000,3.241379976272583
Finland,FIN,2001,3.1937201023101807
Finland,FIN,2002,3.253079891204834
Finland,FIN,2003,3.298219919204712
Finland,FIN,2004,3.309070110321045
Finland,FIN,2005,3.323699951171875
Finland,FIN,2006,3.3321499824523926
Finland,FIN,2007,3.3370399475097656
Finland,FIN,2008,3.5369699001312256
Finland,FIN,2009,3.7340199947357178
Finland,FIN,2010,3.705319881439209
Finland,FIN,2011,3.6180601119995117
Finland,FIN,2012,3.398319959640503
Finland,FIN,2013,3.2713699340820312
Finland,FIN,2014,3.147510051727295
Finland,FIN,2015,2.871959924697876
Finland,FIN,2016,2.7244200706481934
Finland,FIN,2017,2.733489990234375
Finland,FIN,2018,2.7557199001312256
France,FRA,1996,2.2228000164031982
France,FRA,1997,2.1469900608062744
France,FRA,1998,2.094759941101074
France,FRA,1999,2.1076700687408447
France,FRA,2000,2.0934600830078125
France,FRA,2001,2.138040065765381
France,FRA,2002,2.174489974975586
France,FRA,2003,2.1199400424957275
France,FRA,2004,2.0946099758148193
France,FRA,2005,2.0515100955963135
France,FRA,2006,2.0509400367736816
France,FRA,2007,2.024509906768799
France,FRA,2008,2.0611701011657715
France,FRA,2009,2.2120699882507324
France,FRA,2010,2.178570032119751
France,FRA,2011,2.191610097885132
France,FRA,2012,2.2270700931549072
France,FRA,2013,2.237030029296875
France,FRA,2014,2.2759199142456055
France,FRA,2015,2.2670300006866455
France,FRA,2016,2.2223799228668213
France,FRA,2017,2.2034800052642822
France,FRA,2018,2.1929399967193604
Germany,DEU,1996,2.1446099281311035
Germany,DEU,1997,2.1883199214935303
Germany,DEU,1998,2.216130018234253
Germany,DEU,1999,2.347790002822876
Germany,DEU,2000,2.409820079803467
Germany,DEU,2001,2.404370069503784
Germany,DEU,2002,2.4362199306488037
Germany,DEU,2003,2.4746100902557373
Germany,DEU,2004,2.435189962387085
Germany,DEU,2005,2.441930055618286
Germany,DEU,2006,2.472320079803467
Germany,DEU,2007,2.460479974746704
Germany,DEU,2008,2.6151299476623535
Germany,DEU,2009,2.7426600456237793
Germany,DEU,2010,2.7302401065826416
Germany,DEU,2011,2.8055500984191895
Germany,DEU,2012,2.881659984588623
Germany,DEU,2013,2.8359899520874023
Germany,DEU,2014,2.877840042114258
Germany,DEU,2015,2.930030107498169
Germany,DEU,2016,2.9409899711608887
Germany,DEU,2017,3.067919969558716
Germany,DEU,2018,3.1326699256896973
Greece,GRC,1997,0.42910000681877136
Greece,GRC,1999,0.5682299733161926
Greece,GRC,2001,0.5594800114631653
Greece,GRC,2003,0.5465400218963623
Greece,GRC,2004,0.5273000001907349
Greece,GRC,2005,0.5789600014686584
Greece,GRC,2006,0.5611799955368042
Greece,GRC,2007,0.5765500068664551
Greece,GRC,2008,0.6618300080299377
Greece,GRC,2009,0.6255699992179871
Greece,GRC,2010,0.5983800292015076
Greece,GRC,2011,0.6719599962234497
Greece,GRC,2012,0.6995700001716614
Greece,GRC,2013,0.8113099932670593
Greece,GRC,2014,0.833299994468689
Greece,GRC,2015,0.9612100124359131
Greece,GRC,2016,0.993939995765686
Greece,GRC,2017,1.1310900449752808
Greece,GRC,2018,1.1773200035095215
Hungary,HUN,1996,0.6302700042724609
Hungary,HUN,1997,0.6989499926567078
Hungary,HUN,1998,0.6571099758148193
Hungary,HUN,1999,0.6718599796295166
Hungary,HUN,2000,0.7909600138664246
Hungary,HUN,2001,0.913100004196167
Hungary,HUN,2002,0.9835500121116638
Hungary,HUN,2003,0.9186499714851379
Hungary,HUN,2004,0.8612300157546997
Hungary,HUN,2005,0.9213899970054626
Hungary,HUN,2006,0.9785699844360352
Hungary,HUN,2007,0.9559500217437744
Hungary,HUN,2008,0.9787399768829346
Hungary,HUN,2009,1.130679965019226
Hungary,HUN,2010,1.1375999450683594
Hungary,HUN,2011,1.186210036277771
Hungary,HUN,2012,1.2606899738311768
Hungary,HUN,2013,1.3869099617004395
Hungary,HUN,2014,1.3491400480270386
Hungary,HUN,2015,1.346519947052002
Hungary,HUN,2016,1.1900700330734253
Hungary,HUN,2017,1.3319300413131714
Hungary,HUN,2018,1.533370018005371
Ireland,IRL,1996,1.2700599431991577
Ireland,IRL,1997,1.2431700229644775
Ireland,IRL,1998,1.2095799446105957
Ireland,IRL,1999,1.153380036354065
Ireland,IRL,2000,1.0849699974060059
Ireland,IRL,2001,1.0530600547790527
Ireland,IRL,2002,1.0560499429702759
Ireland,IRL,2003,1.1245100498199463
Ireland,IRL,2004,1.1786600351333618
Ireland,IRL,2005,1.19281005859375
Ireland,IRL,2006,1.1983599662780762
Ireland,IRL,2007,1.2332500219345093
Ireland,IRL,2008,1.387660026550293
Ireland,IRL,2009,1.608199954032898
Ireland,IRL,2010,1.5915299654006958
Ireland,IRL,2011,1.5605800151824951
Ireland,IRL,2012,1.5611900091171265
Ireland,IRL,2013,1.5657999515533447
Ireland,IRL,2014,1.523069977760315
Ireland,IRL,2015,1.182669997215271
Ireland,IRL,2016,1.1689200401306152
Ireland,IRL,2018,1.1464699506759644
Italy,ITA,1996,0.945900022983551
Italy,ITA,1997,0.9876899719238281
Italy,ITA,1998,1.004870057106018
Italy,ITA,1999,0.980650007724762
Italy,ITA,2000,1.003640055656433
Italy,ITA,2001,1.0406999588012695
Italy,ITA,2002,1.0812400579452515
Italy,ITA,2003,1.058940052986145
Italy,ITA,2004,1.0502500534057617
Italy,ITA,2005,1.044350028038025
Italy,ITA,2006,1.0840100049972534
Italy,ITA,2007,1.1289900541305542
Italy,ITA,2008,1.1597199440002441
Italy,ITA,2009,1.2178699970245361
Italy,ITA,2010,1.2179700136184692
Italy,ITA,2011,1.201550006866455
Italy,ITA,2012,1.2621899843215942
Italy,ITA,2013,1.301069974899292
Italy,ITA,2014,1.3384000062942505
Italy,ITA,2015,1.3385000228881836
Italy,ITA,2016,1.366420030593872
Italy,ITA,2017,1.370129942893982
Italy,ITA,2018,1.3918100595474243
Latvia,LVA,1996,0.39844000339508057
Latvia,LVA,1997,0.36737000942230225
Latvia,LVA,1998,0.3803099989891052
Latvia,LVA,1999,0.3525699973106384
Latvia,LVA,2000,0.4361799955368042
Latvia,LVA,2001,0.4039599895477295
Latvia,LVA,2002,0.4095900058746338
Latvia,LVA,2003,0.36052998900413513
Latvia,LVA,2004,0.40062999725341797
Latvia,LVA,2005,0.5299999713897705
Latvia,LVA,2006,0.6509400010108948
Latvia,LVA,2007,0.553849995136261
Latvia,LVA,2008,0.5803800225257874
Latvia,LVA,2009,0.45131000876426697
Latvia,LVA,2010,0.609790027141571
Latvia,LVA,2011,0.6960600018501282
Latvia,LVA,2012,0.6630499958992004
Latvia,LVA,2013,0.6117600202560425
Latvia,LVA,2014,0.6882500052452087
Latvia,LVA,2015,0.623520016670227
Latvia,LVA,2016,0.4403199851512909
Latvia,LVA,2017,0.5145900249481201
Latvia,LVA,2018,0.6408299803733826
Lithuania,LTU,1996,0.4915499985218048
Lithuania,LTU,1997,0.5365800261497498
Lithuania,LTU,1998,0.5437700152397156
Lithuania,LTU,1999,0.5019999742507935
Lithuania,LTU,2000,0.5848000049591064
Lithuania,LTU,2001,0.6667900085449219
Lithuania,LTU,2002,0.6567000150680542
Lithuania,LTU,2003,0.6633899807929993
Lithuania,LTU,2004,0.7506600022315979
Lithuania,LTU,2005,0.747409999370575
Lithuania,LTU,2006,0.7911900281906128
Lithuania,LTU,2007,0.8009300231933594
Lithuania,LTU,2008,0.7884399890899658
Lithuania,LTU,2009,0.8296700119972229
Lithuania,LTU,2010,0.7854999899864197
Lithuania,LTU,2011,0.9050999879837036
Lithuania,LTU,2012,0.8951500058174133
Lithuania,LTU,2013,0.9502000212669373
Lithuania,LTU,2014,1.0311399698257446
Lithuania,LTU,2015,1.0440800189971924
Lithuania,LTU,2016,0.8423299789428711
Lithuania,LTU,2017,0.8964099884033203
Lithuania,LTU,2018,0.9418100118637085
Luxembourg,LUX,2000,1.5767300128936768
Luxembourg,LUX,2003,1.6259499788284302
Luxembourg,LUX,2004,1.602620005607605
Luxembourg,LUX,2005,1.5717099905014038
Luxembourg,LUX,2006,1.6667399406433105
Luxembourg,LUX,2007,1.591230034828186
Luxembourg,LUX,2008,1.6229300498962402
Luxembourg,LUX,2009,1.6775000095367432
Luxembourg,LUX,2010,1.5025700330734253
Luxembourg,LUX,2011,1.4627699851989746
Luxembourg,LUX,2012,1.272670030593872
Luxembourg,LUX,2013,1.3026599884033203
Luxembourg,LUX,2014,1.2640399932861328
Luxembourg,LUX,2015,1.2720400094985962
Luxembourg,LUX,2016,1.2583099603652954
Luxembourg,LUX,2017,1.2685199975967407
Luxembourg,LUX,2018,1.2112599611282349
Malta,MLT,2002,0.2503899931907654
Malta,MLT,2003,0.23885999619960785
Malta,MLT,2004,0.4940600097179413
Malta,MLT,2005,0.5292099714279175
Malta,MLT,2006,0.5802500247955322
Malta,MLT,2007,0.5485000014305115
Malta,MLT,2008,0.5333099961280823
Malta,MLT,2009,0.5174000263214111
Malta,MLT,2010,0.6066700220108032
Malta,MLT,2011,0.6736999750137329
Malta,MLT,2012,0.8267499804496765
Malta,MLT,2013,0.7724800109863281
Malta,MLT,2014,0.7116100192070007
Malta,MLT,2015,0.7425299882888794
Malta,MLT,2016,0.5677800178527832
Malta,MLT,2017,0.5842400193214417
Malta,MLT,2018,0.5724599957466125
Netherlands,NLD,1996,1.8409299850463867
Netherlands,NLD,1997,1.8447699546813965
Netherlands,NLD,1998,1.7420599460601807
Netherlands,NLD,1999,1.8228199481964111
Netherlands,NLD,2000,1.7898000478744507
Netherlands,NLD,2001,1.796090006828308
Netherlands,NLD,2002,1.7454299926757812
Netherlands,NLD,2003,1.7839000225067139
Netherlands,NLD,2004,1.7890100479125977
Netherlands,NLD,2005,1.7738800048828125
Netherlands,NLD,2006,1.7406699657440186
Netherlands,NLD,2007,1.670300006866455
Netherlands,NLD,2008,1.622689962387085
Netherlands,NLD,2009,1.6656999588012695
Netherlands,NLD,2010,1.7040400505065918
Netherlands,NLD,2011,1.881309986114502
Netherlands,NLD,2012,1.9162700176239014
Netherlands,NLD,2013,1.9298700094223022
Netherlands,NLD,2014,1.9756799936294556
Netherlands,NLD,2015,1.9848699569702148
Netherlands,NLD,2016,1.9968500137329102
Netherlands,NLD,2017,1.9830800294876099
Netherlands,NLD,2018,2.1637399196624756
Poland,POL,1996,0.6403700113296509
Poland,POL,1997,0.6441199779510498
Poland,POL,1998,0.660830020904541
Poland,POL,1999,0.6818000078201294
Poland,POL,2000,0.6420199871063232
Poland,POL,2001,0.6228399872779846
Poland,POL,2002,0.5578500032424927
Poland,POL,2003,0.5388399958610535
Poland,POL,2004,0.5525100231170654
Poland,POL,2005,0.5628200173377991
Poland,POL,2006,0.550819993019104
Poland,POL,2007,0.5618900060653687
Poland,POL,2008,0.5992100238800049
Poland,POL,2009,0.6609699726104736
Poland,POL,2010,0.7207000255584717
Poland,POL,2011,0.7458800077438354
Poland,POL,2012,0.8808599710464478
Poland,POL,2013,0.8705300092697144
Poland,POL,2014,0.9397799968719482
Poland,POL,2015,1.0032399892807007
Poland,POL,2016,0.9640799760818481
Poland,POL,2017,1.0344300270080566
Poland,POL,2018,1.209529995918274
Portugal,PRT,1996,0.5494999885559082
Portugal,PRT,1997,0.5637400150299072
Portugal,PRT,1998,0.6248599886894226
Portugal,PRT,1999,0.6812099814414978
Portugal,PRT,2000,0.721560001373291
Portugal,PRT,2001,0.7648199796676636
Portugal,PRT,2002,0.7218300104141235
Portugal,PRT,2003,0.6980199813842773
Portugal,PRT,2004,0.7293000221252441
Portugal,PRT,2005,0.7575500011444092
Portugal,PRT,2006,0.954479992389679
Portugal,PRT,2007,1.124169945716858
Portugal,PRT,2008,1.4433499574661255
Portugal,PRT,2009,1.5800100564956665
Portugal,PRT,2010,1.535290002822876
Portugal,PRT,2011,1.4574099779129028
Portugal,PRT,2012,1.3786100149154663
Portugal,PRT,2013,1.324679970741272
Portugal,PRT,2014,1.2899199724197388
Portugal,PRT,2015,1.243299961090088
Portugal,PRT,2016,1.280750036239624
Portugal,PRT,2017,1.3192800283432007
Portugal,PRT,2018,1.3475300073623657
Romania,ROU,1996,0.6747199892997742
Romania,ROU,1997,0.5745099782943726
Romania,ROU,1998,0.4954099953174591
Romania,ROU,1999,0.3983199894428253
Romania,ROU,2000,0.36625999212265015
Romania,ROU,2001,0.39129000902175903
Romania,ROU,2002,0.37720999121665955
Romania,ROU,2003,0.3970800042152405
Romania,ROU,2004,0.3894200026988983
Romania,ROU,2005,0.41262000799179077
Romania,ROU,2006,0.456820011138916
Romania,ROU,2007,0.5114799737930298
Romania,ROU,2008,0.5521500110626221
Romania,ROU,2009,0.44394999742507935
Romania,ROU,2010,0.45688000321388245
Romania,ROU,2011,0.4983200132846832
Romania,ROU,2012,0.4838300049304962
Romania,ROU,2013,0.38787001371383667
Romania,ROU,2014,0.38225001096725464
Romania,ROU,2015,0.4879299998283386
Romania,ROU,2016,0.4803299903869629
Romania,ROU,2017,0.5032200217247009
Romania,ROU,2018,0.5007699728012085
Slovakia,SVK,1996,0.8896300196647644
Slovakia,SVK,1997,1.0510799884796143
Slovakia,SVK,1998,0.7654100060462952
Slovakia,SVK,1999,0.6447499990463257
Slovakia,SVK,2000,0.6380599737167358
Slovakia,SVK,2001,0.6246500015258789
Slovakia,SVK,2002,0.5631399750709534
Slovakia,SVK,2003,0.561460018157959
Slovakia,SVK,2004,0.5006899833679199
Slovakia,SVK,2005,0.4933199882507324
Slovakia,SVK,2006,0.47488000988960266
Slovakia,SVK,2007,0.44745999574661255
Slovakia,SVK,2008,0.46136999130249023
Slovakia,SVK,2009,0.4727199971675873
Slovakia,SVK,2010,0.6114699840545654
Slovakia,SVK,2011,0.6577900052070618
Slovakia,SVK,2012,0.7964000105857849
Slovakia,SVK,2013,0.8215699791908264
Slovakia,SVK,2014,0.8781399726867676
Slovakia,SVK,2015,1.162600040435791
Slovakia,SVK,2016,0.7907800078392029
Slovakia,SVK,2017,0.8861200213432312
Slovakia,SVK,2018,0.8380600214004517
Slovenia,SVN,1996,1.2647299766540527
Slovenia,SVN,1997,1.2464300394058228
Slovenia,SVN,1998,1.305150032043457
Slovenia,SVN,1999,1.3368799686431885
Slovenia,SVN,2000,1.359820008277893
Slovenia,SVN,2001,1.46766996383667
Slovenia,SVN,2002,1.4432499408721924
Slovenia,SVN,2003,1.247920036315918
Slovenia,SVN,2004,1.3702600002288818
Slovenia,SVN,2005,1.4177800416946411
Slovenia,SVN,2006,1.5370500087738037
Slovenia,SVN,2007,1.4270299673080444
Slovenia,SVN,2008,1.626729965209961
Slovenia,SVN,2009,1.8118400573730469
Slovenia,SVN,2010,2.051330089569092
Slovenia,SVN,2011,2.4129700660705566
Slovenia,SVN,2012,2.560610055923462
Slovenia,SVN,2013,2.5648701190948486
Slovenia,SVN,2014,2.3654799461364746
Slovenia,SVN,2015,2.195650100708008
Slovenia,SVN,2016,2.0114500522613525
Slovenia,SVN,2017,1.8663500547409058
Slovenia,SVN,2018,1.9503899812698364
Spain,ESP,1996,0.7875300049781799
Spain,ESP,1997,0.7778099775314331
Spain,ESP,1998,0.848039984703064
Spain,ESP,1999,0.8385400176048279
Spain,ESP,2000,0.8827599883079529
Spain,ESP,2001,0.8883299827575684
Spain,ESP,2002,0.9597100019454956
Spain,ESP,2003,1.0237300395965576
Spain,ESP,2004,1.0408899784088135
Spain,ESP,2005,1.099560022354126
Spain,ESP,2006,1.1770199537277222
Spain,ESP,2007,1.240530014038086
Spain,ESP,2008,1.3250000476837158
Spain,ESP,2009,1.3636399507522583
Spain,ESP,2010,1.3599599599838257
Spain,ESP,2011,1.3334100246429443
Spain,ESP,2012,1.2987699508666992
Spain,ESP,2013,1.275230050086975
Spain,ESP,2014,1.2421300411224365
Spain,ESP,2015,1.2223600149154663
Spain,ESP,2016,1.1904799938201904
Spain,ESP,2017,1.2104099988937378
Spain,ESP,2018,1.2432299852371216
Sweden,SWE,1997,3.273940086364746
Sweden,SWE,1999,3.381319999694824
Sweden,SWE,2001,3.873800039291382
Sweden,SWE,2003,3.579479932785034
Sweden,SWE,2004,3.3612899780273438
Sweden,SWE,2005,3.3595800399780273
Sweden,SWE,2006,3.4749999046325684
Sweden,SWE,2007,3.233829975128174
Sweden,SWE,2008,3.4699900150299072
Sweden,SWE,2009,3.395279884338379
Sweden,SWE,2010,3.1678900718688965
Sweden,SWE,2011,3.1870200634002686
Sweden,SWE,2012,3.2302498817443848
Sweden,SWE,2013,3.260420083999634
Sweden,SWE,2014,3.101840019226074
Sweden,SWE,2015,3.2190299034118652
Sweden,SWE,2016,3.2473599910736084
Sweden,SWE,2017,3.362790107727051
Sweden,SWE,2018,3.3127799034118652
United Kingdom,GBR,1996,1.5801700353622437
United Kingdom,GBR,1997,1.5391000509262085
United Kingdom,GBR,1998,1.551069974899292
United Kingdom,GBR,1999,1.6279200315475464
United Kingdom,GBR,2000,1.6171200275421143
United Kingdom,GBR,2001,1.6047699451446533
United Kingdom,GBR,2002,1.6149699687957764
United Kingdom,GBR,2003,1.5823899507522583
United Kingdom,GBR,2004,1.5338000059127808
United Kingdom,GBR,2005,1.5527900457382202
United Kingdom,GBR,2006,1.5731699466705322
United Kingdom,GBR,2007,1.6128900051116943
United Kingdom,GBR,2008,1.612720012664795
United Kingdom,GBR,2009,1.6712499856948853
United Kingdom,GBR,2010,1.6456400156021118
United Kingdom,GBR,2011,1.649590015411377
United Kingdom,GBR,2012,1.5771600008010864
United Kingdom,GBR,2013,1.6202800273895264
United Kingdom,GBR,2014,1.643399953842163
United Kingdom,GBR,2015,1.6498500108718872
United Kingdom,GBR,2016,1.660230040550232
United Kingdom,GBR,2017,1.6802200078964233
United Kingdom,GBR,2018,1.702739953994751
